id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,Fadeaway Bank shot,Running Layup Shot,Jump Bank Hook Shot,Driving Floating Jump Shot,Step Back Jump shot,Slam Dunk Shot,Tip Layup Shot,Driving Dunk Shot,Hook Shot,Running Alley Oop Layup Shot,Running Tip Shot,Running Pull-Up Jump Shot,Fadeaway Jump Shot,Putback Dunk Shot,Tip Dunk Shot,Running Reverse Layup Shot,Running Finger Roll Layup Shot,Putback Layup Shot,Step Back Bank Jump Shot,No Shot,Turnaround Jump Shot,Floating Jump shot,Jump Shot,Layup Shot,Reverse Layup Shot,Turnaround Fadeaway shot,Hook Bank Shot,Driving Jump shot,Cutting Dunk Shot,Driving Hook Shot,Running Alley Oop Dunk Shot,Alley Oop Layup shot,Turnaround Bank Hook Shot,Jump Bank Shot,Reverse Dunk Shot,Driving Floating Bank Jump Shot,Turnaround Fadeaway Bank Jump Shot,Running Dunk Shot,Tip Shot,Running Jump Shot,Running Hook Shot,Putback Slam Dunk Shot,Driving Bank Hook Shot,Turnaround Hook Shot,Cutting Finger Roll Layup Shot,Running Bank shot,Pullup Jump shot,Alley Oop Dunk Shot,Reverse Slam Dunk Shot,Running Slam Dunk Shot,Driving Bank shot,Driving Slam Dunk Shot,Running Reverse Dunk Shot,Pullup Bank shot,Jump Hook Shot,Driving Reverse Dunk Shot,Driving Finger Roll Layup Shot,Dunk Shot,Turnaround Bank shot,Driving Layup Shot,Cutting Layup Shot,Driving Reverse Layup Shot,Running Bank Hook Shot,Finger Roll Layup Shot,Left Corner 3,Right Corner 3,Mid-Range,In The Paint (Non-RA),Restricted Area,Backcourt,Above the Break 3,16-24 ft.,Back Court Shot,24+ ft.,Less Than 8 ft.,8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,Right Side(R),Center(C),Left Side(L),Left Side Center(LC),Back Court(BC),Right Side Center(RC),Season
200826,J.J. Barea,Guard,102,20.06421569,3.5,8.049019608,0.803921569,2.343137255,1.568627451,1.87254902,0.362745098,1.578431373,3.803921569,0.009803922,0.352941176,1.558823529,1.607843137,9.37254902,1.303921569,106.837037,103.0703704,0.307888889,2.210851852,25.92716049,0.020049383,0.094197531,0,12.24691358,0.476296296,0.522493827,0.242987654,91.99037037,0.105481481,0,0,0,0,0.4329653,0.5670347,0,0,0.003154574,0.002365931,0,0.003154574,0.002365931,0,0.085173502,0.003154574,0.121451104,0,0,0.025236593,0.000788644,0,0,0.004731861,0.005520505,0.000788644,0.033911672,0.428233438,0.002365931,0,0.006309148,0.000788644,0.035488959,0.023659306,0,0.041798107,0,0,0,0,0,0.011041009,0.019716088,0,0,0,0.011041009,0,0.016561514,0,0.022870662,0.022870662,0.000788644,0,0,0.006309148,0.014984227,0.000788644,0,0,0,0.003154574,0.003943218,0,0,0,0,0,0.003943218,0.031545741,0.028391167,0.288643533,0.02444795,0.001577287,0.16955836,0.221608833,0.265772871,0.001577287,0.411671924,0.34148265,0.152996845,0.092271293,0.343059937,0.656940063,0.535488959,0.001577287,0.141167192,0.127760252,0.099369085,0.094637224,2010
2755,Kevin Martin,Guard,80,32.49520833,6.9125,15.8375,2.2,5.7375,7.425,8.3625,0.35,2.875,2.475,0.1875,1,2.3,1.9375,23.45,2.0375,109.7325,107.365,0.1314875,1.239875,9.90375,0.012575,0.1017375,0,9.4675,0.5038625,0.595275,0.2962,98.1935,0.13015,0,0,0,0,0.40645774,0.59354226,0,0,0,0,0.005698006,0,0.000949668,0,0.035137702,0,0.024691358,0.001899335,0,0.011396011,0,0,0,0.008547009,0.004748338,0.001899335,0.002849003,0.666666667,0,0,0.00379867,0,0.036087369,0.010446344,0,0.046533713,0,0.001899335,0.00379867,0,0,0.004748338,0.005698006,0,0.004748338,0,0.002849003,0,0.002849003,0,0.005698006,0.004748338,0.001899335,0,0,0.000949668,0.004748338,0,0,0,0.000949668,0.035137702,0.001899335,0.007597341,0.004748338,0,0.000949668,0,0,0.042735043,0.052231719,0.253561254,0.005698006,0,0.413105413,0.135802469,0.13960114,0,0.205128205,0.311490978,0.211775878,0.271604938,0.311490978,0.688509022,0.397910731,0,0.098765432,0.204178538,0.090218424,0.208926876,2010
2198,Kwame Brown,Center,66,25.89419192,2.939393939,5.681818182,0,0,2.060606061,3.5,2.227272727,4.590909091,0.651515152,0.590909091,0.393939394,1.045454545,2.636363636,7.939393939,-3.575757576,98.05757576,107.3151515,0.037712121,0.359848485,6.915151515,0.102181818,0.222439394,0,11.94545455,0.503636364,0.541106061,0.152530303,91.22166667,0.172363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2199,Tyson Chandler,Center,95,28.84122807,3.4,5.315789474,0,0,2.831578947,3.926315789,3,6.315789474,0.421052632,1.042105263,0.515789474,1.073684211,3.336842105,9.631578947,4.157894737,109.0513514,100.6243243,0.0235,0.176081081,5.308108108,0.12072973,0.255702703,0,14.38783784,0.666189189,0.704621622,0.144337838,93.935,0.119837838,0,0,0,0,0.630749014,0.369250986,0.017082786,0.043363995,0.00131406,0.02890933,0.078843627,0,0.00131406,0,0,0,0.006570302,0,0.011826544,0.00131406,0,0,0,0,0.010512484,0.048620237,0.002628121,0.149802891,0.036793693,0,0.00131406,0.005256242,0,0,0.002628121,0.155059133,0,0,0.049934297,0.009198423,0,0.003942181,0.00131406,0.042049934,0.013140604,0,0.00131406,0,0.00131406,0,0,0.002628121,0.065703022,0.009198423,0,0,0.002628121,0,0,0,0.00131406,0,0.00131406,0.002628121,0.005256242,0,0.00131406,0.180026281,0,0.002628121,0,0,0,0.00131406,0.098554534,0.074901445,0.825229961,0.00131406,0.888304862,0,0.038107753,0.072273325,0.00131406,0.99868594,0.929040736,0.00131406,0.032851511,0.011826544,0.015768725,0.009198423,2010
2200,Pau Gasol,Center,92,36.87626812,6.945652174,13.34782609,0.02173913,0.054347826,4.217391304,5.141304348,3.22826087,6.673913043,3.380434783,1.597826087,0.554347826,1.72826087,2.532608696,18.13043478,5.891304348,110.0670732,101.2182927,0.146292683,1.810609756,15.75,0.10247561,0.206695122,0,8.423170732,0.535585366,0.591341463,0.218365854,93.27743902,0.1615,0,0,0,0,0.480387633,0.519612367,0,0.004153207,0.012459622,0.051222889,0.016612829,0,0.00369174,0,0.004614675,0.000461467,0.029533918,0,0.000461467,0.011998154,0,0,0,0.018920166,0.005076142,0.023073373,0.000922935,0.511305953,0.021688971,0.000461467,0,0.023073373,0.004614675,0.002768805,0,0.124134749,0,0.00184587,0.001384402,0.002768805,0.001384402,0.005999077,0.001384402,0.004153207,0.002307337,0.000922935,0.002768805,0.000461467,0.001384402,0.000461467,0.003230272,0.00184587,0.025380711,0.000461467,0,0,0.00553761,0,0,0,0,0.039224735,0.000461467,0.005076142,0.001384402,0.000461467,0.010613752,0.00184587,0.000922935,0.005076142,0.011075219,0.022150438,0.010152284,0.000461467,0.427780341,0.209967697,0.318412552,0.000461467,0.465620674,0.043377942,0.20950623,0.281033687,0.043839409,0.956160591,0.672819566,0.000461467,0.055376096,0.053068759,0.095062298,0.123211814,2010
2202,Jason Richardson,Guard,85,33.72941176,5.741176471,12.96470588,2.305882353,5.894117647,1.435294118,1.941176471,0.847058824,3.258823529,1.8,0.164705882,1.129411765,1.152941176,2.082352941,15.22352941,3.082352941,108.82,103.87875,0.0918625,1.066625,10.82375,0.0287625,0.1099625,0,6.9925,0.5213,0.5417875,0.2040625,95.59375,0.09195,0,0,0,0,0.348314607,0.651685393,0,0,0,0,0.005617978,0,0.016853933,0,0.016853933,0,0.016853933,0,0,0.028089888,0,0,0,0.011235955,0,0,0.011235955,0.741573034,0.011235955,0,0,0,0,0,0,0.073033708,0,0,0,0,0,0.011235955,0.011235955,0,0,0,0,0,0.005617978,0,0,0,0.011235955,0,0,0,0.005617978,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0.011235955,0.033707865,0.426966292,0.078651685,0,0.235955056,0.050561798,0.174157303,0,0.213483146,0.539325843,0.112359551,0.134831461,0.539325843,0.460674157,0.320224719,0,0.219101124,0.213483146,0.140449438,0.106741573,2010
2203,Shane Battier,Forward,95,28.44526316,2.705263158,6.031578947,1.157894737,3.105263158,0.736842105,1.073684211,1.115789474,3.347368421,2.105263158,0.915789474,0.8,0.894736842,1.936842105,7.305263158,2.252631579,108.3792683,106.052439,0.108646341,1.004268293,22.49268293,0.044,0.138402439,0,9.525609756,0.53502439,0.542731707,0.116121951,96.88012195,0.078609756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2757,Beno Udrih,Guard,79,34.65675105,5.215189873,10.43037975,0.82278481,2.303797468,2.493670886,2.886075949,0.518987342,2.835443038,4.886075949,0.113924051,1.189873418,1.784810127,2.291139241,13.74683544,-3.443037975,99.55949367,106.4405063,0.222481013,2.33443038,26.08987342,0.017,0.096632911,0,9.451898734,0.523063291,0.569151899,0.168658228,97.74101266,0.109822785,0,0,0,0,0.471004243,0.528995757,0,0,0.001414427,0.001414427,0,0,0.001414427,0,0.200848656,0,0.067892504,0,0,0.005657709,0.005657709,0,0,0,0.004243281,0,0,0.531824611,0.001414427,0.001414427,0.001414427,0,0.004243281,0.004243281,0,0.090523338,0,0.001414427,0,0,0,0.018387553,0.002828854,0,0,0,0.002828854,0,0.00990099,0,0.001414427,0.005657709,0.001414427,0,0,0,0.008486563,0,0,0,0,0.012729844,0,0,0,0,0.001414427,0,0,0.00990099,0.02970297,0.14427157,0.01980198,0.005657709,0.445544554,0.138613861,0.216407355,0.005657709,0.247524752,0.193776521,0.253182461,0.299858557,0.199434229,0.800565771,0.454031117,0.005657709,0.108910891,0.15417256,0.1145686,0.162659123,2010
2209,Vladimir Radmanovic,Forward,74,15.62094595,1.851351351,4.297297297,0.945945946,2.337837838,0.405405405,0.459459459,0.864864865,2,1.067567568,0.594594595,0.594594595,0.77027027,2.121621622,5.054054054,0.716216216,106.5283784,107.1027027,0.121702703,0.389594595,17.71472973,0.064445946,0.164189189,0,12.07702703,0.483418919,0.498567568,0.154162162,97.03797297,0.051567568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2210,Richard Jefferson,Forward,87,30.23122605,3.632183908,7.735632184,1.620689655,3.724137931,1.804597701,2.367816092,0.643678161,3.206896552,1.287356322,0.425287356,0.471264368,1.137931034,2.034482759,10.68965517,3.103448276,108.4493827,102.5037037,0.063296296,0.689135802,10.95185185,0.026469136,0.11717284,0,10.93333333,0.581024691,0.614654321,0.151802469,94.40382716,0.073962963,0,0,0,0,0.456621005,0.543378995,0,0,0.00456621,0,0.0152207,0.00152207,0.00304414,0,0.00913242,0.00304414,0.050228311,0.00152207,0.00304414,0.00152207,0.00152207,0,0,0,0.00608828,0.00152207,0.00456621,0.636225266,0.00152207,0,0.00152207,0,0.01217656,0.01065449,0.00761035,0.04414003,0.00152207,0.00152207,0.00608828,0.00152207,0,0.02739726,0.01065449,0.00456621,0,0,0.00456621,0.00152207,0.00913242,0,0.00913242,0.02283105,0,0,0,0.00152207,0.00761035,0,0,0,0,0.01369863,0.00152207,0.01674277,0.00761035,0.01065449,0.00456621,0.00304414,0,0.01217656,0.103500761,0.281582953,0.135464231,0,0.121765601,0.095890411,0.261796043,0.00152207,0.325722983,0.519025875,0.071537291,0.082191781,0.519025875,0.480974125,0.432267884,0.00152207,0.138508371,0.120243531,0.170471842,0.136986301,2010
2215,Jason Collins,Center,61,12.01666667,0.704918033,1.393442623,0.016393443,0.016393443,0.491803279,0.803278689,0.590163934,1.360655738,0.37704918,0.196721311,0.229508197,0.508196721,2.098360656,1.918032787,1.131147541,103.8306122,96.82040816,0.039938776,0.23122449,10.37959184,0.043897959,0.131795918,0,14.96734694,0.380285714,0.468081633,0.104836735,109.7520408,-0.053408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2216,Zach Randolph,Forward,88,36.79640152,7.920454545,15.95454545,0.113636364,0.579545455,4.363636364,5.670454545,4.159090909,7.761363636,2.204545455,0.397727273,0.875,2,2.465909091,20.31818182,3.227272727,106.452,102.724,0.098946667,0.9744,9.552,0.143306667,0.26524,0,9.246666667,0.510826667,0.554133333,0.25016,94.08693333,0.16268,0,0,0,0,0.482498654,0.517501346,0,0,0.017232095,0.049542272,0.004308024,0.001615509,0.01453958,0,0.00915455,0.000538503,0.045234249,0.000538503,0,0.031233172,0.001615509,0,0,0.000538503,0.006462036,0.015078083,0.001077006,0.385029618,0.024232633,0,0.001615509,0.020463113,0.007000539,0.017770598,0.000538503,0.199246096,0,0.015616586,0.000538503,0.003231018,0.001077006,0.011308562,0.003231018,0.001077006,0,0,0.012385568,0,0.007000539,0,0.008077544,0.002154012,0.023155627,0,0,0.000538503,0.006462036,0,0,0,0,0.033925687,0.000538503,0,0,0,0.004846527,0,0,0.010231556,0.001077006,0.018309101,0.002154012,0.004308024,0.321486268,0.236941303,0.415724286,0.004308024,0.630586968,0.021540118,0.138933764,0.204631125,0.025848142,0.974151858,0.68551427,0.004308024,0.071082391,0.028002154,0.157242865,0.053850296,2010
2217,Brendan Haywood,Center,90,17.64481481,1.622222222,2.822222222,0,0.011111111,0.933333333,2.444444444,1.811111111,3.177777778,0.255555556,1.022222222,0.2,0.711111111,2.155555556,4.177777778,0.244444444,102.4861111,103.4972222,0.020875,0.178194444,4.869444444,0.107388889,0.223694444,0,14.00555556,0.504041667,0.492722222,0.125805556,92.51569444,0.091597222,0,0,0,0,0.466666667,0.533333333,0,0,0,0.066666667,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0.366666667,0,0,0,0.033333333,0,0,0,0.033333333,0,0,0,0.166666667,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.033333333,0,0,0,0,0.333333333,0.5,0.166666667,0,0.633333333,0,0.333333333,0.033333333,0,1,0.633333333,0,0,0,0.133333333,0.233333333,2010
2222,Gerald Wallace,Forward,77,37.93354978,5.402597403,11.92207792,0.844155844,2.636363636,3.987012987,5.272727273,1.558441558,6.545454545,2.467532468,0.857142857,1.467532468,2.168831169,2.623376623,15.63636364,1.467532468,106.2225352,103.1521127,0.103,1.008309859,12.73661972,0.048704225,0.212380282,0,11.57183099,0.481802817,0.536577465,0.203028169,91.66788732,0.116577465,0,0,0,0,0.411764706,0.588235294,0,0,0,0,0,0.029411765,0,0,0,0,0.088235294,0,0,0,0,0,0,0,0,0,0,0.205882353,0.029411765,0,0,0,0,0,0,0.529411765,0,0,0,0,0,0.029411765,0,0,0,0,0.029411765,0,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0,0,0.029411765,0.029411765,0,0.029411765,0.058823529,0.058823529,0.794117647,0.029411765,0.852941176,0.058823529,0,0.058823529,0.088235294,0.911764706,0.882352941,0.029411765,0,0.029411765,0,0.058823529,2010
2223,Samuel Dalembert,Center,80,24.056875,3.35,7.0875,0,0.025,1.35,1.85,2.65,5.5625,0.8375,1.45,0.45,1.65,2.8125,8.05,-3.2125,99.2,106.82125,0.0568125,0.459375,8.185,0.1233125,0.2640375,0,15.37125,0.4246375,0.4556375,0.171475,97.542375,0.0826,0,0,0,0,0.438461538,0.561538462,0,0.015384615,0,0.107692308,0.053846154,0,0,0,0,0,0.015384615,0,0,0.007692308,0,0,0,0,0,0,0,0.423076923,0.007692308,0,0.007692308,0.015384615,0.007692308,0,0,0.061538462,0,0,0.030769231,0.007692308,0,0.015384615,0,0.030769231,0,0,0.007692308,0,0,0,0,0,0.092307692,0.007692308,0,0.007692308,0,0,0,0,0,0.030769231,0,0.007692308,0,0,0,0.038461538,0,0,0,0,0,0,0.276923077,0.315384615,0.407692308,0,0.6,0,0.276923077,0.123076923,0,1,0.723076923,0,0.030769231,0.030769231,0.130769231,0.084615385,2010
2225,Tony Parker,Guard,84,32.76329365,7.119047619,13.83333333,0.30952381,0.928571429,3.142857143,4.095238095,0.369047619,2.654761905,6.476190476,0.05952381,1.166666667,2.619047619,1.726190476,17.69047619,3.452380952,107.9564103,101.6384615,0.339769231,2.769358974,26.36025641,0.014166667,0.093782051,0,10.44230769,0.521205128,0.55975641,0.253217949,95.28961538,0.137833333,0,0,0,0,0.489782886,0.510217114,0,0,0.001277139,0.00063857,0,0.003192848,0.007024266,0,0.12835249,0.002554278,0.089399745,0.003192848,0,0.010855683,0.00063857,0,0.00063857,0.001915709,0.001915709,0,0.003831418,0.445721584,0.00063857,0.00063857,0.001915709,0,0.057471264,0.008301405,0,0.116858238,0,0,0.003831418,0.001277139,0,0.014048531,0.028097063,0,0,0,0.003192848,0,0.007024266,0,0.008301405,0.008939974,0,0,0,0.00063857,0.017879949,0,0,0,0,0.008939974,0,0,0,0,0.001277139,0,0,0.009578544,0.035759898,0.026181354,0.039591315,0,0.398467433,0.186462324,0.313537676,0,0.420817369,0.101532567,0.19348659,0.284163474,0.101532567,0.898467433,0.502554278,0,0.102809706,0.101532567,0.136653895,0.156449553,2010
2230,Maurice Evans,Wing,73,20.9739726,2.424657534,5.808219178,0.753424658,2.287671233,0.684931507,0.767123288,0.712328767,1.424657534,0.616438356,0.191780822,0.465753425,0.452054795,1.767123288,6.287671233,-3.479452055,97.13561644,106.8945205,0.061369863,0.246575342,8.924657534,0.036369863,0.081986301,0,6.260273973,0.435684932,0.464890411,0.137369863,95.58479452,0.038123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2240,Gilbert Arenas,Guard,75,24.98288889,3.826666667,10.34666667,1.333333333,4.52,1.653333333,2.12,0.346666667,2.36,3.813333333,0.293333333,1,2.44,2.693333333,10.64,-0.24,102.0585714,102.21,0.249542857,1.580842857,21.25285714,0.014471429,0.104657143,0,13.82857143,0.406085714,0.444228571,0.243542857,95.35642857,0.061628571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2248,Earl Watson,Guard,80,19.41833333,1.575,3.8375,0.45,1.3375,0.6875,1.025,0.65,1.625,3.475,0.2125,0.7625,1.45,1.825,4.2875,0.1125,104.14625,104.93375,0.2478125,1.5987375,37.414875,0.0392625,0.1088,0,16.81125,0.4136375,0.4573625,0.130425,90.95925,0.070525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2429,Dan Gadzuric,Center,42,10.675,1.285714286,3.071428571,0,0.023809524,0.238095238,0.642857143,1.69047619,1.523809524,0.333333333,0.69047619,0.30952381,0.69047619,2.166666667,2.80952381,-1.5,97.71428571,106.6119048,0.053261905,0.107142857,9.537857143,0.140190476,0.140666667,0,19.39285714,0.324761905,0.336309524,0.16352381,96.79261905,-0.141261905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2804,Andres Nocioni,Forward,55,16.89515152,2.145454545,5.090909091,0.763636364,2.181818182,0.890909091,1.109090909,0.345454545,2.763636364,0.818181818,0.272727273,0.254545455,0.872727273,1.836363636,5.945454545,-2.636363636,97.11851852,109.1796296,0.064537037,0.462962963,9.574074074,0.021222222,0.185685185,0,13.84074074,0.420203704,0.440203704,0.174444444,96.73574074,0.082518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
255,Grant Hill,Forward,80,29.91541667,4.9625,10.2625,0.5625,1.425,2.6625,3.2125,0.9625,3.225,2.5,0.4375,0.7875,1.675,2.25,13.15,0.6375,107.48,107.39375,0.128425,1.241625,16.678625,0.034975,0.1259625,0,11.27,0.496425,0.5425875,0.2018875,98.0485,0.090025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2306,Carlos Arroyo,Guard,64,18.36354167,1.875,4.265625,0.484375,1.078125,0.609375,0.734375,0.3125,1.296875,1.953125,0.015625,0.328125,0.9375,1.109375,4.84375,1.59375,96.23125,102.2796875,0.16990625,0.9478125,23.69515625,0.020859375,0.06325,0,13.9359375,0.416359375,0.440078125,0.1515,91.02921875,0.042671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
2743,Kris Humphries,Forward,74,27.60112613,4.135135135,7.851351351,0,0.013513514,1.716216216,2.581081081,3.040540541,7.337837838,1.135135135,1.054054054,0.445945946,1.364864865,2.27027027,9.986486486,-3.256756757,99.85810811,108.6945946,0.069175676,0.558918919,9.083783784,0.119675676,0.318256757,0,11.85,0.546202703,0.567932432,0.170013514,92.77702703,0.137486486,0,0,0,0,0.447476126,0.552523874,0,0.009549795,0.002728513,0.008185539,0.021828104,0,0,0,0.012278308,0.001364256,0.02319236,0,0,0.005457026,0,0,0,0.004092769,0.005457026,0.019099591,0.004092769,0.63165075,0.008185539,0,0,0.002728513,0.004092769,0.008185539,0.006821282,0.107776262,0,0.001364256,0.002728513,0.001364256,0,0.008185539,0,0.009549795,0.004092769,0.002728513,0.005457026,0,0,0,0,0.001364256,0.02728513,0.001364256,0,0.001364256,0.001364256,0,0,0,0.001364256,0.006821282,0,0.019099591,0.010914052,0,0.002728513,0.001364256,0,0.002728513,0.010914052,0.121418827,0.020463847,0.001364256,0.413369714,0.12005457,0.312414734,0.001364256,0.380627558,0.152796726,0.154160982,0.311050477,0.154160982,0.845839018,0.624829468,0.001364256,0.091405184,0.072305593,0.133697135,0.076398363,2010
2440,Matt Barnes,Forward,63,18.04179894,2.317460317,5.031746032,0.571428571,1.888888889,1.015873016,1.333333333,1.333333333,2.73015873,1.206349206,0.380952381,0.73015873,1.015873016,2.380952381,6.222222222,0.206349206,102.2283019,102.8132075,0.106207547,0.79245283,15.5754717,0.079698113,0.161433962,0,13.03018868,0.52509434,0.554867925,0.162754717,93.15849057,0.086433962,0,0,0,0,0.412734082,0.587265918,0,0,0.002247191,0.005243446,0.008988764,0.002247191,0.005243446,0,0.017977528,0.000749064,0.055430712,0.000749064,0.000749064,0.002247191,0,0,0,0.000749064,0.02247191,0.01423221,0.003745318,0.621722846,0.007490637,0.001498127,0.000749064,0.002996255,0.014981273,0.005992509,0.000749064,0.107116105,0,0.000749064,0.005243446,0,0.000749064,0.006741573,0.003745318,0.000749064,0.000749064,0,0.005992509,0,0.000749064,0,0.002247191,0.000749064,0.002247191,0,0.000749064,0,0.023970037,0,0,0,0,0.005243446,0,0.006741573,0.002247191,0,0.000749064,0.001498127,0,0.021722846,0.101872659,0.350561798,0.115355805,0.002247191,0.060674157,0.071161049,0.298127341,0.002247191,0.349812734,0.567790262,0.034456929,0.045692884,0.570037453,0.429962547,0.458426966,0.002247191,0.134831461,0.146816479,0.136329588,0.121348315,2010
2365,Chris Andersen,Center,50,15.94133333,1.78,2.96,0,0.02,1.92,2.98,1.6,3.06,0.46,1.3,0.52,0.56,1.74,5.48,1.82,108.14,101.7933333,0.038822222,0.211111111,7.197777778,0.1328,0.202933333,0,10.69777778,0.502888889,0.542444444,0.132777778,99.06711111,0.110533333,0,0,0,0,0.567857143,0.432142857,0.003571429,0.021428571,0,0.010714286,0.096428571,0,0,0,0.007142857,0,0.014285714,0.021428571,0,0,0,0,0,0,0.025,0.032142857,0,0.282142857,0.014285714,0,0,0,0,0,0,0.178571429,0,0.007142857,0.042857143,0,0,0.032142857,0.003571429,0.003571429,0.007142857,0,0.003571429,0,0.007142857,0,0,0,0.082142857,0,0,0,0.003571429,0,0,0,0,0.007142857,0,0.007142857,0.003571429,0.003571429,0,0.078571429,0,0,0.007142857,0.057142857,0.021428571,0.010714286,0.132142857,0.057142857,0.714285714,0.010714286,0.760714286,0.085714286,0.042857143,0.1,0.096428571,0.903571429,0.832142857,0.010714286,0.035714286,0.032142857,0.039285714,0.05,2010
