id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,action_type-Fadeaway Bank shot,action_type-Running Layup Shot,action_type-Jump Bank Hook Shot,action_type-Driving Floating Jump Shot,action_type-Step Back Jump shot,action_type-Slam Dunk Shot,action_type-Tip Layup Shot,action_type-Driving Dunk Shot,action_type-Hook Shot,action_type-Running Alley Oop Layup Shot,action_type-Running Tip Shot,action_type-Running Pull-Up Jump Shot,action_type-Fadeaway Jump Shot,action_type-Putback Dunk Shot,action_type-Tip Dunk Shot,action_type-Running Reverse Layup Shot,action_type-Running Finger Roll Layup Shot,action_type-Putback Layup Shot,action_type-Step Back Bank Jump Shot,action_type-No Shot,action_type-Turnaround Jump Shot,action_type-Floating Jump shot,action_type-Jump Shot,action_type-Layup Shot,action_type-Reverse Layup Shot,action_type-Turnaround Fadeaway shot,action_type-Hook Bank Shot,action_type-Driving Jump shot,action_type-Cutting Dunk Shot,action_type-Driving Hook Shot,action_type-Running Alley Oop Dunk Shot,action_type-Alley Oop Layup shot,action_type-Turnaround Bank Hook Shot,action_type-Jump Bank Shot,action_type-Reverse Dunk Shot,action_type-Driving Floating Bank Jump Shot,action_type-Turnaround Fadeaway Bank Jump Shot,action_type-Running Dunk Shot,action_type-Tip Shot,action_type-Running Jump Shot,action_type-Running Hook Shot,action_type-Putback Slam Dunk Shot,action_type-Driving Bank Hook Shot,action_type-Turnaround Hook Shot,action_type-Cutting Finger Roll Layup Shot,action_type-Running Bank shot,action_type-Pullup Jump shot,action_type-Alley Oop Dunk Shot,action_type-Reverse Slam Dunk Shot,action_type-Running Slam Dunk Shot,action_type-Driving Bank shot,action_type-Driving Slam Dunk Shot,action_type-Running Reverse Dunk Shot,action_type-Pullup Bank shot,action_type-Jump Hook Shot,action_type-Driving Reverse Dunk Shot,action_type-Driving Finger Roll Layup Shot,action_type-Dunk Shot,action_type-Turnaround Bank shot,action_type-Driving Layup Shot,action_type-Cutting Layup Shot,action_type-Driving Reverse Layup Shot,action_type-Running Bank Hook Shot,action_type-Finger Roll Layup Shot,shot_zone_basic-Left Corner 3,shot_zone_basic-Right Corner 3,shot_zone_basic-Mid-Range,shot_zone_basic-In The Paint (Non-RA),shot_zone_basic-Restricted Area,shot_zone_basic-Backcourt,shot_zone_basic-Above the Break 3,shot_zone_range-16-24 ft.,shot_zone_range-Back Court Shot,shot_zone_range-24+ ft.,shot_zone_range-Less Than 8 ft.,shot_zone_range-8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,shot_zone_area-Right Side(R),shot_zone_area-Center(C),shot_zone_area-Left Side(L),shot_zone_area-Left Side Center(LC),shot_zone_area-Back Court(BC),shot_zone_area-Right Side Center(RC)
202390,Gary Neal,Guard,70,20.231666666666666,3.585714285714286,8.114285714285714,1.4142857142857144,3.342857142857143,0.8714285714285714,1.1,0.18571428571428572,1.7571428571428571,1.9428571428571428,0.02857142857142857,0.4142857142857143,1.0142857142857142,1.3714285714285714,9.457142857142857,1.0571428571428572,110.58035714285714,105.69642857142858,0.15673214285714288,0.6825,17.399821428571432,0.011517857142857144,0.10198214285714288,0.0,8.562500000000002,0.5109285714285714,0.5302142857142856,0.21953571428571422,94.78767857142857,0.08226785714285714,0,0,0,0,0.4124087591240876,0.5875912408759124,0.0,0.0,0.0012165450121654502,0.0,0.0,0.0012165450121654502,0.0,0.0,0.07420924574209246,0.0,0.0340632603406326,0.0012165450121654502,0.0,0.0170316301703163,0.0,0.0,0.0,0.0,0.0,0.0,0.009732360097323601,0.6922141119221411,0.0012165450121654502,0.0012165450121654502,0.0,0.0,0.046228710462287104,0.015815085158150853,0.0,0.04257907542579075,0.0,0.0,0.0,0.0,0.0,0.0012165450121654502,0.00851581508515815,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0012165450121654502,0.0,0.004866180048661801,0.0072992700729927005,0.0012165450121654502,0.0,0.0,0.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0,0.025547445255474453,0.030413625304136254,0.2688564476885645,0.02068126520681265,0.0,0.41849148418491483,0.14963503649635038,0.11192214111922141,0.0,0.18856447688564476,0.3199513381995134,0.19708029197080293,0.2944038929440389,0.3199513381995134,0.6800486618004866,0.32725060827250607,0.0,0.20802919708029197,0.15815085158150852,0.17761557177615572,0.12895377128953772
202391,Jeremy Lin,Guard,35,26.75285714285714,4.885714285714286,10.942857142857143,0.6857142857142857,2.142857142857143,4.171428571428572,5.228571428571429,0.5142857142857142,2.5428571428571427,6.171428571428572,0.2571428571428571,1.5714285714285714,3.6,2.2285714285714286,14.628571428571428,4.0285714285714285,103.9114285714286,94.59714285714284,0.3553428571428572,2.0648285714285715,26.094285714285718,0.022714285714285718,0.11725714285714288,0.0,15.64857142857143,0.48840000000000006,0.5610285714285713,0.28300000000000003,96.84771428571429,0.10722857142857142,0,0,0,0,0.42363510711817554,0.5763648928818245,0.0,0.0,0.000691085003455425,0.0,0.000691085003455425,0.000691085003455425,0.002073255010366275,0.0,0.04008293020041465,0.002073255010366275,0.12024879060124395,0.00138217000691085,0.0,0.0248790601243953,0.0034554250172771253,0.0,0.0,0.006910850034554251,0.0110573600552868,0.0,0.00414651002073255,0.5169315825846579,0.0,0.0027643400138217,0.00138217000691085,0.0,0.0082930200414651,0.03248099516240498,0.0,0.10711817553559087,0.0,0.000691085003455425,0.00138217000691085,0.0,0.0,0.009675190048375951,0.011748445058742226,0.0,0.0,0.0,0.013130615065653075,0.0,0.02073255010366275,0.0,0.00414651002073255,0.0027643400138217,0.000691085003455425,0.0,0.0,0.0027643400138217,0.022805805114029024,0.0,0.0,0.0,0.0,0.0110573600552868,0.0,0.0,0.0,0.0,0.0,0.0,0.000691085003455425,0.010366275051831375,0.010366275051831375,0.25846579129232894,0.018659295093296474,0.000691085003455425,0.24740843123704215,0.12923289564616447,0.33517622667588115,0.000691085003455425,0.3953006219765031,0.2874913614374568,0.14512785072563925,0.1713890808569454,0.28818244644091223,0.7118175535590877,0.5563234277816171,0.000691085003455425,0.17899101589495509,0.1078092605390463,0.10711817553559087,0.04906703524533518
1710,Mike Bibby,Guard,44,15.134469696969699,1.0,3.340909090909091,0.7727272727272727,2.3181818181818183,0.18181818181818182,0.25,0.18181818181818182,1.6363636363636365,2.1136363636363638,0.06818181818181818,0.5,0.5454545454545454,1.1818181818181819,2.9545454545454546,-1.2045454545454546,96.36153846153847,102.64615384615387,0.1935897435897436,1.282025641025641,30.48923076923077,0.00892307692307692,0.12705128205128205,0.0,8.86153846153846,0.2785897435897436,0.2818461538461538,0.12253846153846155,95.81230769230767,-0.06741025641025643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,Vince Carter,Wing,65,25.135128205128204,3.6153846153846154,8.938461538461539,1.1846153846153846,3.292307692307692,1.5538461538461539,1.8923076923076922,0.5692307692307692,2.830769230769231,2.1384615384615384,0.4,0.9384615384615385,1.3846153846153846,2.230769230769231,9.96923076923077,2.830769230769231,104.04262295081968,98.11311475409833,0.14254098360655737,1.2334426229508195,16.713114754098363,0.024278688524590166,0.11777049180327873,0.0,10.626229508196728,0.4628360655737704,0.49840983606557365,0.20575409836065564,93.52819672131149,0.08080327868852458,0,0,0,0,0.3562005277044855,0.6437994722955145,0.0,0.0,0.0,0.0,0.009234828496042216,0.0,0.0013192612137203166,0.0,0.04353562005277045,0.0013192612137203166,0.0395778364116095,0.0,0.0,0.0395778364116095,0.002638522427440633,0.0,0.0,0.009234828496042216,0.002638522427440633,0.014511873350923483,0.00395778364116095,0.6385224274406333,0.0079155672823219,0.0,0.002638522427440633,0.0,0.009234828496042216,0.029023746701846966,0.002638522427440633,0.047493403693931395,0.0,0.0013192612137203166,0.002638522427440633,0.0,0.0,0.005277044854881266,0.005277044854881266,0.002638522427440633,0.005277044854881266,0.0,0.0013192612137203166,0.0,0.006596306068601583,0.0,0.0,0.0013192612137203166,0.011873350923482849,0.0,0.0,0.002638522427440633,0.002638522427440633,0.0,0.0,0.0,0.0,0.013192612137203167,0.002638522427440633,0.006596306068601583,0.0013192612137203166,0.0013192612137203166,0.0,0.0013192612137203166,0.002638522427440633,0.017150395778364115,0.047493403693931395,0.4393139841688654,0.040897097625329816,0.0079155672823219,0.19920844327176782,0.079155672823219,0.18601583113456466,0.0079155672823219,0.23482849604221637,0.5277044854881267,0.08311345646437995,0.14643799472295516,0.5356200527704486,0.46437994722955145,0.3891820580474934,0.0079155672823219,0.22691292875989447,0.1662269129287599,0.10290237467018469,0.10686015831134564
1717,Dirk Nowitzki,Forward,66,33.68863636363634,7.666666666666667,16.757575757575758,1.196969696969697,3.272727272727273,5.363636363636363,5.984848484848484,0.7272727272727273,5.9393939393939394,2.1363636363636362,0.45454545454545453,0.6818181818181818,1.9090909090909092,2.0606060606060606,21.893939393939394,3.515151515151515,103.96774193548384,98.58225806451613,0.11569354838709678,0.9438709677419356,9.383870967741935,0.02503225806451613,0.2047096774193549,0.0,8.362903225806452,0.4883709677419356,0.5576774193548387,0.2910000000000001,93.36725806451615,0.1509032258064516,0,0,0,0,0.4528043775649795,0.5471956224350205,0.0,0.0,0.002279981760145919,0.0009119927040583675,0.00045599635202918376,0.0009119927040583675,0.0031919744642042863,0.00045599635202918376,0.013679890560875513,0.0,0.015503875968992248,0.0009119927040583675,0.0009119927040583675,0.07934336525307797,0.00045599635202918376,0.0,0.0,0.06657546739626083,0.0027359781121751026,0.00364797081623347,0.0013679890560875513,0.6479708162334701,0.004103967168262654,0.0,0.00045599635202918376,0.0027359781121751026,0.00364797081623347,0.034655722754217966,0.0,0.023711810305517556,0.0,0.004103967168262654,0.00045599635202918376,0.0,0.0,0.0013679890560875513,0.004559963520291838,0.0,0.00045599635202918376,0.0,0.010031919744642043,0.0,0.00045599635202918376,0.0,0.0013679890560875513,0.001823985408116735,0.0009119927040583675,0.0,0.0,0.004559963520291838,0.004103967168262654,0.0009119927040583675,0.0,0.0,0.0,0.049247606019151846,0.00045599635202918376,0.0013679890560875513,0.0009119927040583675,0.0,0.0009119927040583675,0.0,0.0,0.0013679890560875513,0.01823985408116735,0.26219790241678065,0.004559963520291838,0.0,0.5426356589147286,0.09165526675786594,0.08071135430916553,0.0,0.10989512083903329,0.28499772001823986,0.29958960328317374,0.30551755585955315,0.28499772001823986,0.7150022799817601,0.3602371181030552,0.0,0.1409028727770178,0.13178294573643412,0.1801185590515276,0.18695850433196534
1718,Paul Pierce,Forward,81,35.3574074074074,6.345679012345679,14.82716049382716,1.5679012345679013,4.444444444444445,4.9753086419753085,5.765432098765432,0.6296296296296297,4.777777777777778,4.148148148148148,0.5432098765432098,1.2345679012345678,2.8271604938271606,2.654320987654321,19.234567901234566,2.1728395061728394,101.92131147540984,96.09016393442626,0.23237704918032784,2.0221311475409838,18.0,0.020590163934426226,0.149,0.0,11.681967213114753,0.5025573770491804,0.5655901639344263,0.2809344262295082,93.70540983606556,0.1454426229508197,0,0,0,0,0.413434247871334,0.586565752128666,0.0,0.0,0.0,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.005676442762535478,0.0,0.03216650898770104,0.0,0.03500473036896878,0.0,0.000946073793755913,0.02554399243140965,0.000946073793755913,0.0,0.0,0.020813623462630087,0.0,0.0,0.000946073793755913,0.6915799432355724,0.004730368968779565,0.000946073793755913,0.0,0.0,0.001892147587511826,0.03595080416272469,0.001892147587511826,0.06622516556291391,0.0,0.0,0.0,0.0,0.0,0.005676442762535478,0.010406811731315043,0.0,0.0,0.0,0.000946073793755913,0.0,0.001892147587511826,0.0,0.0,0.001892147587511826,0.004730368968779565,0.0,0.0,0.001892147587511826,0.004730368968779565,0.0,0.0,0.0,0.000946073793755913,0.02459791863765374,0.0,0.005676442762535478,0.002838221381267739,0.0,0.0,0.0,0.000946073793755913,0.002838221381267739,0.03784295175023652,0.4323557237464522,0.04730368968779565,0.0,0.23557237464522232,0.08230842005676443,0.16461684011352887,0.0,0.18826868495742669,0.5175023651844843,0.130558183538316,0.16367076631977295,0.5175023651844843,0.4824976348155156,0.3935666982024598,0.0,0.2185430463576159,0.18826868495742669,0.10785241248817408,0.09176915799432356
101107,Marvin Williams,Forward,63,25.578042328042326,3.4285714285714284,8.063492063492063,1.0476190476190477,2.6031746031746033,1.9365079365079365,2.4603174603174605,1.2380952380952381,3.857142857142857,1.1904761904761905,0.31746031746031744,0.7936507936507936,0.6349206349206349,1.4603174603174602,9.841269841269842,0.8412698412698413,102.69649122807019,99.76315789473684,0.0762982456140351,0.43859649122807015,10.854385964912279,0.053614035087719315,0.1661754385964912,0.0,5.7333333333333325,0.48552631578947353,0.5346491228070177,0.18103508771929827,92.87736842105264,0.1088421052631579,0,0,0,0,0.4393700787401575,0.5606299212598426,0.0,0.0007874015748031496,0.0007874015748031496,0.004724409448818898,0.012598425196850394,0.0,0.0007874015748031496,0.0,0.013385826771653543,0.0,0.029921259842519685,0.0015748031496062992,0.0,0.0015748031496062992,0.0,0.0,0.0,0.002362204724409449,0.007874015748031496,0.02125984251968504,0.0015748031496062992,0.710236220472441,0.01889763779527559,0.0,0.0007874015748031496,0.0031496062992125984,0.027559055118110236,0.0015748031496062992,0.0007874015748031496,0.07480314960629922,0.0,0.002362204724409449,0.0007874015748031496,0.0,0.0007874015748031496,0.002362204724409449,0.0015748031496062992,0.0,0.0031496062992125984,0.0,0.004724409448818898,0.0,0.0,0.0,0.007874015748031496,0.002362204724409449,0.006299212598425197,0.0,0.0,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.010236220472440945,0.0,0.003937007874015748,0.0,0.0,0.0015748031496062992,0.0,0.0,0.011023622047244094,0.07952755905511812,0.3763779527559055,0.05905511811023622,0.0015748031496062992,0.18031496062992125,0.09921259842519685,0.20393700787401575,0.0015748031496062992,0.25984251968503935,0.5149606299212598,0.08267716535433071,0.14094488188976378,0.5173228346456693,0.4826771653543307,0.44251968503937006,0.0015748031496062992,0.11968503937007874,0.16220472440944883,0.11338582677165354,0.16062992125984252
1733,Al Harrington,Forward,71,27.006103286384974,5.183098591549296,11.915492957746478,1.5492957746478873,4.732394366197183,1.8169014084507042,2.6901408450704225,1.1126760563380282,4.774647887323944,1.323943661971831,0.18309859154929578,0.8591549295774648,1.6056338028169015,2.732394366197183,13.732394366197184,2.535211267605634,106.778125,102.11250000000001,0.08432812500000002,0.70953125,8.350000000000001,0.046000000000000006,0.20346875,0.0,11.115624999999996,0.5048124999999999,0.536359375,0.24446874999999998,96.80046875000001,0.10329687500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,Nazr Mohammed,Center,71,10.581924882629114,1.2253521126760563,2.6056338028169015,0.0,0.014084507042253521,0.2112676056338028,0.38028169014084506,0.9295774647887324,1.6901408450704225,0.2112676056338028,0.5633802816901409,0.28169014084507044,0.39436619718309857,1.6901408450704225,2.6619718309859155,0.8028169014084507,106.86031746031746,103.15396825396823,0.020873015873015873,0.10317460317460317,4.979365079365079,0.10842857142857142,0.1901587301587302,0.0,11.4015873015873,0.36282539682539683,0.36769841269841275,0.12950793650793654,93.37396825396826,0.03890476190476192,0,0,0,0,0.45714285714285713,0.5428571428571428,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.45714285714285713,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,0.14285714285714285,0.4857142857142857,0.0,0.5142857142857142,0.0,0.2571428571428571,0.22857142857142856,0.0,1.0,0.7142857142857143,0.0,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.14285714285714285
1740,Rashard Lewis,Forward,28,25.88869047619048,3.0357142857142856,7.892857142857143,0.5714285714285714,2.392857142857143,1.1071428571428572,1.3214285714285714,1.2142857142857142,2.6785714285714284,0.9642857142857143,0.35714285714285715,0.8214285714285714,1.1428571428571428,1.75,7.75,-5.607142857142857,94.34285714285714,105.52500000000002,0.050821428571428566,0.4760714285714286,7.875000000000001,0.045,0.12314285714285719,0.0,11.200000000000001,0.4008928571428571,0.4396785714285713,0.16453571428571429,97.58285714285715,0.05471428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202498,Lance Thomas,Forward,42,14.838492063492064,1.3571428571428572,3.0,0.0,0.023809523809523808,1.2380952380952381,1.4761904761904763,1.1666666666666667,1.8333333333333333,0.2857142857142857,0.16666666666666666,0.23809523809523808,0.5714285714285714,1.8571428571428572,3.9523809523809526,-2.1904761904761907,90.60714285714286,102.03333333333337,0.03845238095238095,0.07142857142857142,4.3999999999999995,0.09300000000000003,0.15859523809523812,0.0,10.72142857142857,0.4215,0.5044761904761905,0.13292857142857145,90.61666666666665,-0.06376190476190473,0,0,0,0,0.42563482466747277,0.5743651753325272,0.0,0.009673518742442563,0.009673518742442563,0.041112454655380895,0.008464328899637243,0.0,0.0,0.0,0.03385731559854897,0.0,0.03869407496977025,0.0,0.0,0.0024183796856106408,0.0024183796856106408,0.0,0.0,0.0012091898428053204,0.0048367593712212815,0.0036275695284159614,0.0012091898428053204,0.6094316807738815,0.010882708585247884,0.0012091898428053204,0.0012091898428053204,0.0048367593712212815,0.02176541717049577,0.0,0.0,0.09673518742442563,0.0,0.0012091898428053204,0.0,0.006045949214026602,0.0,0.022974607013301087,0.0024183796856106408,0.0024183796856106408,0.0024183796856106408,0.0,0.006045949214026602,0.0,0.0048367593712212815,0.0,0.0036275695284159614,0.0012091898428053204,0.008464328899637243,0.0,0.0,0.0,0.0024183796856106408,0.0,0.0,0.0,0.0,0.012091898428053204,0.0,0.0012091898428053204,0.0,0.0012091898428053204,0.0048367593712212815,0.0024183796856106408,0.0,0.010882708585247884,0.06408706166868199,0.056831922611850064,0.03506650544135429,0.0012091898428053204,0.40870616686819833,0.18742442563482467,0.24667472793228537,0.0036275695284159614,0.3724304715840387,0.15356711003627568,0.19105199516324062,0.279322853688029,0.15719467956469166,0.8428053204353083,0.4740024183796856,0.0036275695284159614,0.08343409915356712,0.06529625151148731,0.17412333736396615,0.19951632406287786
1882,Elton Brand,Forward,73,28.57808219178082,4.561643835616438,9.315068493150685,0.0,0.0136986301369863,1.4383561643835616,2.0273972602739727,2.287671232876712,4.4520547945205475,1.4246575342465753,1.6027397260273972,0.9452054794520548,0.9863013698630136,2.904109589041096,10.561643835616438,2.315068493150685,102.05000000000003,95.14000000000001,0.09291666666666669,0.8943333333333333,12.254999999999997,0.08851666666666666,0.1807166666666667,0.0,8.22,0.4771833333333334,0.5072666666666668,0.1952,91.1425,0.10971666666666668,0,0,0,0,0.437125748502994,0.562874251497006,0.0,0.0,0.0,0.005988023952095809,0.005988023952095809,0.0,0.0,0.0,0.023952095808383235,0.0,0.011976047904191617,0.0,0.0,0.017964071856287425,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.005988023952095809,0.7365269461077845,0.029940119760479042,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.09580838323353294,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.029940119760479042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.5508982035928144,0.23952095808383234,0.19760479041916168,0.0,0.25748502994011974,0.011976047904191617,0.4550898203592814,0.2754491017964072,0.011976047904191617,0.9880239520958084,0.5568862275449101,0.0,0.03592814371257485,0.08383233532934131,0.11377245508982035,0.20958083832335328
1884,Baron Davis,Guard,33,20.795454545454547,2.393939393939394,6.2727272727272725,0.9090909090909091,3.0,0.6363636363636364,0.8787878787878788,0.3939393939393939,1.393939393939394,4.484848484848484,0.09090909090909091,1.0303030303030303,2.696969696969697,2.303030303030303,6.333333333333333,0.36363636363636365,104.17931034482758,101.32068965517239,0.3567241379310345,2.2258275862068966,31.900000000000006,0.027931034482758618,0.0776896551724138,0.0,18.137931034482758,0.4478620689655172,0.46955172413793106,0.21200000000000005,93.6962068965517,0.0839310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,Lamar Odom,Forward,50,20.394333333333332,2.46,6.98,0.56,2.22,1.16,1.96,0.72,3.44,1.66,0.36,0.4,1.04,1.94,6.64,-1.54,98.10200000000003,104.6,0.14187999999999998,0.6934,15.224,0.03886,0.20006000000000004,0.0,9.824,0.37949999999999995,0.41430000000000006,0.2028999999999999,93.11220000000002,0.06356000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,Richard Hamilton,Guard,34,25.476470588235294,4.970588235294118,11.176470588235293,0.5588235294117647,1.5294117647058822,1.3823529411764706,1.7352941176470589,0.8235294117647058,1.6764705882352942,3.0,0.029411764705882353,0.38235294117647056,1.6764705882352942,2.088235294117647,11.882352941176471,3.1470588235294117,102.64285714285718,95.81071428571428,0.18278571428571433,1.3571428571428572,17.271428571428572,0.03225,0.07267857142857141,0.0,10.421428571428573,0.45396428571428565,0.4770357142857141,0.23271428571428573,93.00857142857144,0.07060714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Andre Miller,Guard,73,27.4082191780822,3.73972602739726,8.561643835616438,0.3013698630136986,1.2328767123287672,2.0547945205479454,2.5205479452054793,0.9178082191780822,2.643835616438356,6.616438356164384,0.136986301369863,0.9863013698630136,2.6575342465753424,2.0821917808219177,9.835616438356164,2.3424657534246576,108.5242424242424,104.61212121212122,0.35987878787878774,2.9189090909090907,35.731818181818184,0.037469696969696965,0.11057575757575759,0.0,14.568181818181818,0.4483939393939393,0.4970303030303028,0.20024242424242417,95.49636363636361,0.10395454545454545,0,0,0,0,0.5151515151515151,0.48484848484848486,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.012626262626262626,0.0,0.03535353535353535,0.005050505050505051,0.09848484848484848,0.0,0.0,0.03282828282828283,0.007575757575757576,0.0,0.0,0.017676767676767676,0.020202020202020204,0.007575757575757576,0.007575757575757576,0.4065656565656566,0.005050505050505051,0.0,0.0025252525252525255,0.0025252525252525255,0.007575757575757576,0.0025252525252525255,0.0,0.19444444444444445,0.0,0.0025252525252525255,0.0,0.0,0.0,0.027777777777777776,0.010101010101010102,0.0,0.0,0.0,0.015151515151515152,0.0,0.0025252525252525255,0.0,0.005050505050505051,0.0025252525252525255,0.007575757575757576,0.0,0.0,0.005050505050505051,0.012626262626262626,0.0,0.0,0.0,0.0,0.03282828282828283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.012626262626262626,0.07828282828282829,0.0025252525252525255,0.012626262626262626,0.24494949494949494,0.21464646464646464,0.43434343434343436,0.012626262626262626,0.5833333333333334,0.09343434343434344,0.2222222222222222,0.08838383838383838,0.10606060606060606,0.8939393939393939,0.6515151515151515,0.012626262626262626,0.04292929292929293,0.045454545454545456,0.16161616161616163,0.08585858585858586
1890,Shawn Marion,Wing,67,30.69726368159204,4.552238805970149,10.208955223880597,0.3582089552238806,1.2238805970149254,1.2388059701492538,1.537313432835821,2.283582089552239,5.059701492537314,2.029850746268657,0.6119402985074627,1.0149253731343284,1.5970149253731343,1.507462686567164,10.701492537313433,-1.4477611940298507,99.54126984126985,101.115873015873,0.11592063492063494,1.2738095238095237,14.342857142857143,0.07980952380952382,0.18836507936507937,0.0,10.71428571428571,0.4475396825396823,0.47850793650793644,0.18836507936507932,93.71158730158731,0.11280952380952383,0,0,0,0,0.44569288389513106,0.5543071161048689,0.0,0.003745318352059925,0.0,0.00749063670411985,0.06741573033707865,0.0,0.003745318352059925,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35580524344569286,0.003745318352059925,0.0,0.0299625468164794,0.00749063670411985,0.0749063670411985,0.0,0.0,0.2209737827715356,0.0,0.003745318352059925,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0149812734082397,0.0,0.0,0.0299625468164794,0.0,0.0,0.0,0.0,0.003745318352059925,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.00749063670411985,0.0,0.0,0.0,0.00749063670411985,0.0,0.033707865168539325,0.06741573033707865,0.04119850187265917,0.06741573033707865,0.0,0.08614232209737828,0.299625468164794,0.43820224719101125,0.0,0.6629213483146067,0.1760299625468165,0.149812734082397,0.011235955056179775,0.17228464419475656,0.8277153558052435,0.6966292134831461,0.0,0.02247191011235955,0.02247191011235955,0.13857677902621723,0.1198501872659176
